Id,ProductId,Score,review_year,review_month,star_sentiment,vader_sentiment,vader_compound,sentiment_agreement,helpfulness_ratio,is_helpful,jtbd_count,unmet_need,lda_topic_name,lda_topic_confidence,cluster_name,review_length,word_count
497397,B002XPPAA0,3,2011,7,Neutral,Positive,0.8633,0,0.7777777777777778,1,2,0,Meal Prep & Easy Cooking,0.518,Mainstream Food Buyers,530,46
497421,B0015A2W32,2,2011,8,Negative,Negative,-0.8667,1,0.9333333333333333,1,4,1,General Product Experience,0.815,Mainstream Food Buyers,870,65
497422,B0015A2W32,5,2009,4,Positive,Positive,0.9385,1,0.9,1,3,0,General Product Experience,0.744,Mainstream Food Buyers,105,9
497423,B0015A2W32,1,2011,11,Negative,Negative,-0.5574,1,0.8461538461538461,1,1,1,General Product Experience,0.843,Mainstream Food Buyers,167,12
497573,B000HDK0D2,5,2009,10,Positive,Positive,0.9834,1,0.9785714285714285,1,7,0,General Product Experience,0.804,Mainstream Food Buyers,1007,85
497574,B000HDK0D2,5,2007,4,Positive,Positive,0.9972,1,0.9571428571428572,1,7,0,Tea & Beverages,0.417,Mainstream Food Buyers,1589,116
497575,B000HDK0D2,3,2009,4,Neutral,Neutral,0.0,1,0.9069767441860465,1,1,0,Snacks & Chocolate,0.779,Mainstream Food Buyers,296,19
497576,B000HDK0D2,5,2007,1,Positive,Positive,0.9141,1,0.95,1,5,0,Snacks & Chocolate,0.347,Mainstream Food Buyers,645,52
497577,B000HDK0D2,3,2009,10,Neutral,Positive,0.9341,0,1.0,1,1,0,Snacks & Chocolate,0.507,Mainstream Food Buyers,209,13
497578,B000HDK0D2,3,2009,9,Neutral,Positive,0.6363,0,0.875,1,3,0,General Product Experience,0.529,Mainstream Food Buyers,1065,72
497579,B000HDK0D2,4,2010,3,Positive,Positive,0.943,1,1.0,1,1,0,General Product Experience,0.509,Mainstream Food Buyers,1650,109
497580,B000HDK0D2,5,2009,5,Positive,Positive,0.9312,1,1.0,1,3,0,Baking & Dietary Needs,0.659,Mainstream Food Buyers,182,14
497581,B000HDK0D2,3,2009,4,Neutral,Negative,-0.5256,0,0.8888888888888888,1,1,0,Tea & Beverages,0.476,Mainstream Food Buyers,152,12
497582,B000HDK0D2,5,2009,11,Positive,Positive,0.6776,1,1.0,1,1,0,General Product Experience,0.682,Mainstream Food Buyers,246,20
497652,B000HDK0D2,3,2008,2,Neutral,Negative,-0.5647,0,0.7857142857142857,1,1,0,Snacks & Chocolate,0.444,Mainstream Food Buyers,158,10
497653,B000HDK0D2,2,2009,11,Negative,Positive,0.6844,0,0.8571428571428571,1,2,0,Snacks & Chocolate,0.426,Mainstream Food Buyers,328,26
497661,B000HDK0D2,4,2007,2,Positive,Positive,0.7858,1,0.8333333333333334,1,1,0,Snacks & Chocolate,0.881,Mainstream Food Buyers,97,7
497662,B000HDK0D2,3,2009,9,Neutral,Positive,0.8294,0,0.7777777777777778,1,3,0,General Product Experience,0.455,Mainstream Food Buyers,338,23
497666,B000HDK0D2,4,2007,6,Positive,Positive,0.6369,1,0.8,1,3,0,Daily Use & Supplements,0.346,Snack & Cooking Enthusiasts,344,29
497735,B001E52WME,1,2009,8,Negative,Positive,0.789,0,0.9545454545454546,1,3,0,General Product Experience,0.442,Coffee Aficionados,844,77
497736,B001E52WME,1,2010,4,Negative,Positive,0.828,0,1.0,1,1,0,General Product Experience,0.561,Mainstream Food Buyers,376,27
497737,B001E52WME,1,2009,8,Negative,Positive,0.5302,0,0.9,1,3,0,General Product Experience,0.708,Coffee Aficionados,971,66
497885,B000LKVD5U,5,2008,4,Positive,Positive,0.9954,1,0.9148936170212766,1,6,0,Snacks & Chocolate,0.545,Snack & Cooking Enthusiasts,1601,129
497886,B000LKVD5U,5,2007,7,Positive,Positive,0.4246,1,0.8666666666666667,1,3,0,Snacks & Chocolate,0.62,Snack & Cooking Enthusiasts,393,32
497887,B000LKVD5U,5,2008,1,Positive,Positive,0.8583,1,0.8235294117647058,1,2,0,Snacks & Chocolate,0.883,Snack & Cooking Enthusiasts,272,19
497890,B000LKVD5U,5,2007,3,Positive,Positive,0.9538,1,0.7857142857142857,1,2,0,Snacks & Chocolate,0.692,Snack & Cooking Enthusiasts,776,80
497923,B000LKVD5U,1,2011,4,Negative,Negative,-0.7754,1,0.7777777777777778,1,2,1,Organic & Nutrition Labels,0.324,Snack & Cooking Enthusiasts,1042,88
497924,B000LKVD5U,1,2011,2,Negative,Negative,-0.664,1,0.7777777777777778,1,1,1,General Product Experience,0.751,Snack & Cooking Enthusiasts,547,44
497925,B000LKVD5U,1,2011,1,Negative,Negative,-0.8814,1,0.7777777777777778,1,4,1,General Product Experience,0.805,Mainstream Food Buyers,830,64
497926,B000LKVD5U,5,2008,2,Positive,Positive,0.9217,1,0.7777777777777778,1,3,0,General Product Experience,0.285,Snack & Cooking Enthusiasts,476,48
497927,B000LKVD5U,5,2007,10,Positive,Positive,0.8172,1,0.7777777777777778,1,2,0,Snacks & Chocolate,0.436,Snack & Cooking Enthusiasts,223,20
497928,B000LKVD5U,5,2007,3,Positive,Positive,0.9859,1,0.7777777777777778,1,3,0,Snacks & Chocolate,0.718,Snack & Cooking Enthusiasts,373,32
497939,B000LKVD5U,1,2011,10,Negative,Positive,0.8291,0,0.8,1,1,0,Snacks & Chocolate,0.339,Snack & Cooking Enthusiasts,375,23
497940,B000LKVD5U,5,2009,8,Positive,Positive,0.9749,1,0.8,1,5,0,Snacks & Chocolate,0.943,Snack & Cooking Enthusiasts,650,51
498019,B0000CH39S,3,2011,3,Neutral,Negative,-0.5625,0,1.0,1,2,0,General Product Experience,0.747,Mainstream Food Buyers,210,15
498020,B0000CH39S,5,2004,5,Positive,Positive,0.6656,1,1.0,1,4,0,General Product Experience,0.806,Indulgent Snack Seekers,269,25
498021,B0000CH39S,2,2005,10,Negative,Positive,0.6249,0,1.0,1,3,0,General Product Experience,0.665,Indulgent Snack Seekers,105,10
498022,B0000CH39S,4,2003,11,Positive,Positive,0.9221,1,0.7619047619047619,1,3,0,General Product Experience,0.553,Indulgent Snack Seekers,719,63
498023,B0000CH39S,1,2011,12,Negative,Negative,-0.128,1,0.8333333333333334,1,4,1,General Product Experience,0.92,Mainstream Food Buyers,109,9
498048,B0013NBM5A,2,2009,6,Negative,Negative,-0.5425,1,0.972972972972973,1,1,1,General Product Experience,0.585,Mainstream Food Buyers,208,18
498049,B0013NBM5A,1,2011,6,Negative,Neutral,0.0,0,1.0,1,2,0,General Product Experience,0.578,Mainstream Food Buyers,85,8
498050,B0013NBM5A,1,2010,7,Negative,Negative,-0.2165,1,1.0,1,3,1,General Product Experience,0.9,Mainstream Food Buyers,146,11
498051,B0013NBM5A,2,2010,5,Negative,Positive,0.7156,0,0.8,1,3,0,General Product Experience,0.472,Mainstream Food Buyers,164,10
498071,B000BYAECY,2,2012,2,Negative,Negative,-0.7648,1,1.0,1,3,1,Pet Food & Treats,0.44,Mainstream Food Buyers,759,62
498089,B000YMFVQC,5,2008,10,Positive,Positive,0.7082,1,1.0,1,2,0,Meal Prep & Easy Cooking,0.557,Snack & Cooking Enthusiasts,306,28
498096,B005FC727M,5,2012,2,Positive,Positive,0.9607,1,1.0,1,3,0,Snacks & Chocolate,0.966,Snack & Cooking Enthusiasts,362,27
498100,B005DGIAMQ,5,2011,10,Positive,Positive,0.9884,1,1.0,1,2,0,Pet Food & Treats,0.644,Dedicated Dog Owners,860,72
498101,B005DGIAMQ,5,2012,2,Positive,Negative,-0.2023,0,1.0,1,1,0,Pet Food & Treats,0.48,Dedicated Dog Owners,181,12
498102,B005DGIAMQ,1,2012,1,Negative,Negative,-0.5788,1,1.0,1,1,1,Pet Food & Treats,0.75,Dedicated Dog Owners,373,28
498103,B005DGIAMQ,1,2011,11,Negative,Positive,0.1184,0,1.0,1,1,0,Pet Food & Treats,0.746,Dedicated Dog Owners,280,21
498106,B005DGIAMQ,5,2012,1,Positive,Positive,0.901,1,0.8571428571428571,1,3,0,Pet Food & Treats,0.87,Dedicated Dog Owners,337,24
498107,B005DGIAMQ,1,2012,1,Negative,Positive,0.3678,0,0.8571428571428571,1,1,0,Pet Food & Treats,0.844,Mainstream Food Buyers,474,40
498247,B0030VBPN2,4,2010,12,Positive,Positive,0.9279,1,0.9333333333333333,1,5,0,General Product Experience,0.312,Mainstream Food Buyers,2379,192
498248,B0030VBPN2,4,2011,8,Positive,Positive,0.7675,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.417,Mainstream Food Buyers,1033,84
498249,B0030VBPN2,5,2011,10,Positive,Positive,0.9884,1,1.0,1,4,0,Pet Food & Treats,0.347,Mainstream Food Buyers,806,63
498340,B003JY8HSQ,1,2011,9,Negative,Negative,-0.4435,1,0.8888888888888888,1,2,1,Organic & Nutrition Labels,0.33,Mainstream Food Buyers,251,19
498341,B003JY8HSQ,1,2011,10,Negative,Negative,-0.8775,1,0.8,1,2,1,General Product Experience,0.641,Mainstream Food Buyers,285,20
498347,B002DGOE3I,5,2011,11,Positive,Positive,0.8682,1,1.0,1,4,0,General Product Experience,0.417,Mainstream Food Buyers,930,73
498348,B002DGOE3I,4,2010,10,Positive,Positive,0.3612,1,0.75,1,1,0,Baking & Dietary Needs,0.864,Mainstream Food Buyers,86,6
498353,B004XLC2LC,1,2011,12,Negative,Negative,-0.9694,1,0.88,1,7,1,Organic & Nutrition Labels,0.725,Dedicated Dog Owners,3309,276
498357,B000PGE032,1,2011,8,Negative,Positive,0.4582,0,1.0,1,1,0,Daily Use & Supplements,0.43,Mainstream Food Buyers,458,47
498358,B000PGE032,5,2010,8,Positive,Positive,0.9303,1,0.90625,1,6,0,General Product Experience,0.571,Mainstream Food Buyers,3073,265
498359,B000PGE032,1,2011,8,Negative,Negative,-0.5313,1,1.0,1,2,1,General Product Experience,0.629,Mainstream Food Buyers,830,63
498360,B000PGE032,3,2010,5,Neutral,Negative,-0.5558,0,0.85,1,1,0,Daily Use & Supplements,0.512,Mainstream Food Buyers,309,22
498361,B000PGE032,1,2011,8,Negative,Negative,-0.2263,1,0.9090909090909091,1,1,1,General Product Experience,0.939,Mainstream Food Buyers,127,12
498362,B000PGE032,1,2011,7,Negative,Positive,0.5661,0,0.9090909090909091,1,1,0,General Product Experience,0.627,Mainstream Food Buyers,208,16
498363,B000PGE032,1,2011,9,Negative,Positive,0.3265,0,1.0,1,2,0,General Product Experience,0.798,Mainstream Food Buyers,863,62
498364,B000PGE032,1,2010,9,Negative,Negative,-0.6251,1,0.8571428571428571,1,3,1,General Product Experience,0.555,Mainstream Food Buyers,453,36
498365,B000PGE032,1,2011,8,Negative,Negative,-0.3847,1,0.9,1,2,1,General Product Experience,0.719,Mainstream Food Buyers,672,57
498366,B000PGE032,1,2012,7,Negative,Negative,-0.9845,1,1.0,1,7,1,General Product Experience,0.526,Mainstream Food Buyers,4611,401
498367,B000PGE032,1,2012,4,Negative,Negative,-0.2382,1,1.0,1,1,1,Daily Use & Supplements,0.485,Mainstream Food Buyers,215,14
498368,B000PGE032,1,2011,9,Negative,Negative,-0.9322,1,1.0,1,1,1,General Product Experience,0.889,Mainstream Food Buyers,267,21
498369,B000PGE032,2,2010,6,Negative,Positive,0.5616,0,1.0,1,1,0,General Product Experience,0.706,Mainstream Food Buyers,193,14
498371,B000PGE032,1,2011,5,Negative,Positive,0.74,0,0.7777777777777778,1,2,0,General Product Experience,0.573,Mainstream Food Buyers,880,73
498422,B000II0G9Y,4,2009,10,Positive,Positive,0.9654,1,1.0,1,6,0,Snacks & Chocolate,0.457,Mainstream Food Buyers,341,25
498423,B000II0G9Y,5,2009,3,Positive,Positive,0.7964,1,1.0,1,4,0,Snacks & Chocolate,0.302,Mainstream Food Buyers,207,19
498426,B000II0G9Y,5,2009,6,Positive,Positive,0.636,1,0.8333333333333334,1,2,0,Snacks & Chocolate,0.478,Mainstream Food Buyers,119,8
498436,B0040WCQKQ,5,2011,4,Positive,Positive,0.7267,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.39,Mainstream Food Buyers,424,30
498437,B0040WCQKQ,5,2011,3,Positive,Positive,0.5859,1,1.0,1,3,0,Meal Prep & Easy Cooking,0.455,Mainstream Food Buyers,334,23
498438,B0040WCQKQ,4,2011,7,Positive,Positive,0.3269,1,1.0,1,5,0,Meal Prep & Easy Cooking,0.81,Mainstream Food Buyers,1294,105
498455,B000VK4K50,5,2009,2,Positive,Negative,-0.765,0,1.0,1,4,0,Pet Food & Treats,0.745,Dedicated Cat Owners,413,29
498457,B000VK4K50,5,2009,11,Positive,Positive,0.9834,1,1.0,1,3,0,Pet Food & Treats,0.946,Dedicated Cat Owners,788,71
498482,B001ELL76U,5,2009,10,Positive,Positive,0.9328,1,1.0,1,3,0,Baking & Dietary Needs,0.613,Mainstream Food Buyers,565,39
498483,B001ELL76U,3,2010,9,Neutral,Positive,0.6055,0,1.0,1,2,0,Baking & Dietary Needs,0.7,Mainstream Food Buyers,436,27
498484,B001ELL76U,5,2010,9,Positive,Positive,0.6297,1,1.0,1,3,0,Baking & Dietary Needs,0.53,Mainstream Food Buyers,367,34
498498,B002V2AUT6,5,2010,6,Positive,Positive,0.7841,1,1.0,1,1,0,Pet Food & Treats,0.941,Dedicated Cat Owners,139,14
498510,B001E52ZSU,5,2010,2,Positive,Positive,0.8998,1,1.0,1,1,0,Meal Prep & Easy Cooking,0.948,Mainstream Food Buyers,215,18
498511,B001E52ZSU,5,2010,6,Positive,Positive,0.3818,1,1.0,1,1,0,Cooking Ingredients & Sauces,0.728,Mainstream Food Buyers,184,14
498512,B001E52ZSU,5,2009,12,Positive,Positive,0.9574,1,1.0,1,4,0,General Product Experience,0.628,Mainstream Food Buyers,280,20
498626,B000HDK0DC,5,2009,4,Positive,Positive,0.6752,1,0.9780701754385965,1,4,0,Tea & Beverages,0.446,Mainstream Food Buyers,726,54
498627,B000HDK0DC,5,2009,10,Positive,Positive,0.9834,1,0.9790575916230366,1,7,0,General Product Experience,0.804,Mainstream Food Buyers,1007,85
498628,B000HDK0DC,5,2006,10,Positive,Positive,0.9861,1,0.9629629629629629,1,5,0,Snacks & Chocolate,0.408,Mainstream Food Buyers,307,26
498629,B000HDK0DC,5,2006,10,Positive,Positive,0.9601,1,0.9285714285714286,1,1,0,Snacks & Chocolate,0.499,Mainstream Food Buyers,337,26
498630,B000HDK0DC,3,2009,9,Neutral,Positive,0.9587,0,0.7757009345794392,1,6,0,General Product Experience,0.48,Mainstream Food Buyers,1218,83
498631,B000HDK0DC,5,2006,11,Positive,Positive,0.9824,1,0.9166666666666666,1,2,0,Organic & Nutrition Labels,0.462,Snack & Cooking Enthusiasts,772,80
498632,B000HDK0DC,5,2006,12,Positive,Positive,0.9294,1,1.0,1,2,0,Snacks & Chocolate,0.497,Mainstream Food Buyers,348,28
498633,B000HDK0DC,4,2007,1,Positive,Positive,0.9929,1,1.0,1,3,0,General Product Experience,0.383,Mainstream Food Buyers,576,41
498634,B000HDK0DC,5,2006,10,Positive,Positive,0.9782,1,1.0,1,3,0,Snacks & Chocolate,0.778,Mainstream Food Buyers,385,32
498635,B000HDK0DC,3,2007,5,Neutral,Positive,0.6808,0,0.875,1,2,0,General Product Experience,0.566,Mainstream Food Buyers,245,20
498723,B000HDK0DC,5,2006,10,Positive,Positive,0.8588,1,0.8333333333333334,1,2,0,Snacks & Chocolate,0.842,Mainstream Food Buyers,85,5
498809,B002OKNOA2,1,2011,11,Negative,Positive,0.8065,0,1.0,1,2,0,General Product Experience,0.896,Mainstream Food Buyers,883,68
498901,B002BUBIW6,5,2010,4,Positive,Positive,0.7713,1,1.0,1,4,0,Baking & Dietary Needs,0.537,Mainstream Food Buyers,583,52
498903,B002BUBIW6,4,2011,8,Positive,Positive,0.976,1,0.8,1,7,0,Organic & Nutrition Labels,0.297,Indulgent Snack Seekers,1678,143
498917,B0000WOEU0,5,2007,3,Positive,Positive,0.9484,1,0.8571428571428571,1,2,0,General Product Experience,0.565,Mainstream Food Buyers,215,16
498920,B000LKX1AK,5,2007,9,Positive,Positive,0.623,1,1.0,1,3,0,Meal Prep & Easy Cooking,0.53,Mainstream Food Buyers,193,17
498923,B002TXF62S,3,2010,3,Neutral,Positive,0.6436,0,1.0,1,5,0,General Product Experience,0.559,Mainstream Food Buyers,610,50
498932,B000LKU3Y2,5,2007,7,Positive,Positive,0.9716,1,1.0,1,6,0,Baking & Dietary Needs,0.439,Mainstream Food Buyers,1024,80
498933,B000LKU3Y2,1,2010,10,Negative,Positive,0.993,0,0.8571428571428571,1,7,0,Organic & Nutrition Labels,0.766,Mainstream Food Buyers,3533,325
498946,B0018CIPJ2,5,2012,3,Positive,Positive,0.9848,1,1.0,1,8,0,Pet Food & Treats,0.646,Dedicated Dog Owners,3045,240
498963,B0002NVKXG,4,2007,8,Positive,Positive,0.6997,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.506,Mainstream Food Buyers,197,16
498969,B000NMHYO0,5,2007,7,Positive,Negative,-0.1027,0,1.0,1,4,0,Daily Use & Supplements,0.65,Mainstream Food Buyers,562,45
498970,B000NMHYO0,5,2011,7,Positive,Positive,0.9687,1,1.0,1,4,0,General Product Experience,0.374,Mainstream Food Buyers,267,16
498971,B000NMHYO0,3,2006,3,Neutral,Positive,0.765,0,0.8333333333333334,1,3,0,General Product Experience,0.671,Mainstream Food Buyers,577,44
499026,B002AQKYJE,5,2009,8,Positive,Positive,0.9103,1,0.8,1,2,0,Snacks & Chocolate,0.773,Indulgent Snack Seekers,283,25
499067,B001EQ54UK,5,2008,6,Positive,Positive,0.964,1,0.8571428571428571,1,2,0,Coffee & Roasts,0.522,Coffee Aficionados,479,37
499075,B005MRUWLI,5,2011,11,Positive,Positive,0.9632,1,1.0,1,1,0,Coffee & Roasts,0.494,Coffee Aficionados,335,30
499076,B005MRUWLI,5,2011,11,Positive,Positive,0.938,1,1.0,1,1,0,General Product Experience,0.685,Mainstream Food Buyers,496,33
499077,B005MRUWLI,4,2011,12,Positive,Positive,0.7482,1,1.0,1,2,0,Coffee & Roasts,0.526,Mainstream Food Buyers,224,20
499122,B0005ZVOR8,5,2008,3,Positive,Positive,0.9349,1,1.0,1,3,0,Meal Prep & Easy Cooking,0.493,Snack & Cooking Enthusiasts,386,33
499123,B0005ZVOR8,5,2011,10,Positive,Positive,0.9168,1,1.0,1,3,0,Organic & Nutrition Labels,0.504,Mainstream Food Buyers,510,44
499124,B0005ZVOR8,5,2012,1,Positive,Positive,0.9161,1,1.0,1,5,0,Organic & Nutrition Labels,0.357,Mainstream Food Buyers,1112,94
499129,B004QQ7ZWU,1,2012,3,Negative,Negative,-0.8115,1,0.8571428571428571,1,2,1,General Product Experience,0.388,Mainstream Food Buyers,389,26
499135,B000JSM362,5,2010,9,Positive,Positive,0.807,1,0.875,1,2,0,Meal Prep & Easy Cooking,0.726,Mainstream Food Buyers,218,18
499171,B004M62D5S,5,2009,1,Positive,Positive,0.7928,1,0.9696969696969697,1,2,0,Coffee & Roasts,0.894,Coffee Aficionados,839,70
499172,B004M62D5S,5,2007,10,Positive,Positive,0.9679,1,0.9230769230769231,1,1,0,Coffee & Roasts,0.963,Coffee Aficionados,256,24
499173,B004M62D5S,5,2008,12,Positive,Positive,0.4927,1,0.9166666666666666,1,4,0,Coffee & Roasts,0.983,Coffee Aficionados,595,54
499174,B004M62D5S,5,2007,10,Positive,Positive,0.8717,1,1.0,1,3,0,Coffee & Roasts,0.975,Coffee Aficionados,401,36
499175,B004M62D5S,5,2011,7,Positive,Positive,0.8729,1,1.0,1,2,0,Coffee & Roasts,0.972,Coffee Aficionados,465,32
499189,B004M62D5S,3,2011,1,Neutral,Positive,0.9581,0,0.8,1,3,0,Coffee & Roasts,0.888,Coffee Aficionados,1032,100
499289,B003H8ELYS,5,2010,7,Positive,Negative,-0.2023,0,1.0,1,3,0,General Product Experience,0.692,Mainstream Food Buyers,222,18
499296,B0046IE39Q,3,2011,2,Neutral,Positive,0.992,0,1.0,1,5,0,Organic & Nutrition Labels,0.267,Mainstream Food Buyers,1470,121
499316,B00028Q45A,5,2011,6,Positive,Positive,0.7178,1,1.0,1,4,0,Snacks & Chocolate,0.51,Mainstream Food Buyers,184,13
499317,B00028Q45A,5,2012,4,Positive,Positive,0.1027,1,1.0,1,2,0,Coffee & Roasts,0.429,Mainstream Food Buyers,220,16
499324,B000LKYTRY,5,2010,8,Positive,Positive,0.9901,1,0.9393939393939394,1,5,0,Meal Prep & Easy Cooking,0.427,Mainstream Food Buyers,1632,139
499325,B000LKYTRY,5,2010,11,Positive,Positive,0.9657,1,1.0,1,1,0,Meal Prep & Easy Cooking,0.368,Mainstream Food Buyers,583,45
499326,B000LKYTRY,5,2011,3,Positive,Positive,0.9457,1,1.0,1,4,0,Meal Prep & Easy Cooking,0.535,Mainstream Food Buyers,745,69
499332,B0000T6VOU,5,2004,1,Positive,Positive,0.9366,1,1.0,1,4,0,Daily Use & Supplements,0.343,Mainstream Food Buyers,401,34
499352,B001EQ5HRA,5,2007,10,Positive,Positive,0.8438,1,0.9615384615384616,1,3,0,Coffee & Roasts,0.314,Mainstream Food Buyers,590,54
499353,B001EQ5HRA,1,2007,10,Negative,Positive,0.5859,0,0.9285714285714286,1,4,0,Baking & Dietary Needs,0.38,Mainstream Food Buyers,654,55
499354,B001EQ5HRA,1,2009,7,Negative,Positive,0.38,0,0.9375,1,4,0,General Product Experience,0.411,Mainstream Food Buyers,557,43
499355,B001EQ5HRA,5,2007,12,Positive,Positive,0.9037,1,1.0,1,3,0,Coffee & Roasts,0.376,Mainstream Food Buyers,322,26
499356,B001EQ5HRA,5,2010,2,Positive,Positive,0.8664,1,1.0,1,2,0,Coffee & Roasts,0.573,Coffee Aficionados,188,14
499357,B001EQ5HRA,5,2008,1,Positive,Negative,-0.3595,0,0.8888888888888888,1,2,0,Organic & Nutrition Labels,0.547,Coffee Aficionados,343,29
499360,B0007IQQXK,5,2006,1,Positive,Positive,0.7184,1,1.0,1,1,0,Tea & Beverages,0.781,Tea Drinkers,352,30
499376,B000HEC48A,1,2008,5,Negative,Negative,-0.8024,1,0.9387755102040817,1,2,1,Pet Food & Treats,0.517,Dedicated Dog Owners,574,53
499377,B000HEC48A,3,2008,4,Neutral,Positive,0.9805,0,1.0,1,1,0,Pet Food & Treats,0.813,Dedicated Dog Owners,1130,82
499378,B000HEC48A,1,2008,11,Negative,Neutral,0.0042,0,0.9375,1,2,0,General Product Experience,0.679,Mainstream Food Buyers,268,21
499379,B000HEC48A,1,2009,2,Negative,Negative,-0.8768,1,0.9,1,1,1,Pet Food & Treats,0.566,Dedicated Dog Owners,581,46
499382,B000HEC48A,1,2010,7,Negative,Negative,-0.3756,1,0.8,1,1,1,Pet Food & Treats,0.663,Dedicated Dog Owners,556,47
499383,B000HEC48A,1,2009,9,Negative,Negative,-0.9164,1,0.8,1,3,1,General Product Experience,0.517,Dedicated Dog Owners,1148,84
499413,B000QSQTRY,5,2009,7,Positive,Positive,0.8316,1,0.8571428571428571,1,3,0,Pet Food & Treats,0.803,Dedicated Cat Owners,343,34
499449,B000E3XCOE,1,2006,11,Negative,Neutral,0.0231,0,0.9333333333333333,1,3,0,Snacks & Chocolate,0.573,Mainstream Food Buyers,787,52
499450,B000E3XCOE,3,2007,1,Neutral,Negative,-0.8908,0,1.0,1,6,0,General Product Experience,0.52,Mainstream Food Buyers,522,34
499451,B000E3XCOE,5,2006,8,Positive,Positive,0.938,1,1.0,1,2,0,Organic & Nutrition Labels,0.391,Mainstream Food Buyers,269,23
499564,B000CQID6U,5,2006,5,Positive,Positive,0.2263,1,0.9285714285714286,1,1,0,Tea & Beverages,0.96,Tea Drinkers,595,50
499565,B000CQID6U,4,2006,10,Positive,Positive,0.9956,1,1.0,1,3,0,Tea & Beverages,0.924,Tea Drinkers,1501,134
499566,B000CQID6U,5,2006,9,Positive,Positive,0.9319,1,1.0,1,1,0,Tea & Beverages,0.971,Tea Drinkers,345,28
499567,B000CQID6U,5,2008,7,Positive,Positive,0.9782,1,0.9166666666666666,1,4,0,Tea & Beverages,0.67,Tea Drinkers,639,52
499568,B000CQID6U,3,2010,2,Neutral,Negative,-0.3265,0,0.8888888888888888,1,4,0,Tea & Beverages,0.988,Tea Drinkers,931,73
499569,B000CQID6U,5,2007,3,Positive,Positive,0.9022,1,0.8888888888888888,1,3,0,Tea & Beverages,0.953,Tea Drinkers,245,17
499570,B000CQID6U,5,2006,8,Positive,Positive,0.9348,1,0.8888888888888888,1,2,0,Tea & Beverages,0.701,Tea Drinkers,374,40
499572,B000CQID6U,5,2009,10,Positive,Positive,0.9875,1,1.0,1,5,0,Tea & Beverages,0.867,Tea Drinkers,1220,108
499573,B000CQID6U,5,2009,9,Positive,Positive,0.7391,1,1.0,1,2,0,Tea & Beverages,0.967,Mainstream Food Buyers,264,25
499614,B000CQID6U,5,2010,6,Positive,Positive,0.9648,1,0.8,1,3,0,Tea & Beverages,0.502,Mainstream Food Buyers,448,39
499615,B000CQID6U,5,2009,1,Positive,Positive,0.8981,1,0.8,1,2,0,Tea & Beverages,0.742,Tea Drinkers,1004,80
499616,B000CQID6U,5,2009,1,Positive,Positive,0.97,1,0.8,1,4,0,Tea & Beverages,0.727,Tea Drinkers,992,86
499677,B000KEIYYA,5,2008,2,Positive,Positive,0.8844,1,1.0,1,6,0,Organic & Nutrition Labels,0.311,Mainstream Food Buyers,1049,83
499705,B00028Q450,5,2011,4,Positive,Positive,0.6415,1,0.95,1,2,0,Meal Prep & Easy Cooking,0.32,Mainstream Food Buyers,524,48
499706,B00028Q450,5,2011,10,Positive,Positive,0.9432,1,1.0,1,3,0,Organic & Nutrition Labels,0.683,Mainstream Food Buyers,373,32
499707,B00028Q450,5,2012,4,Positive,Positive,0.8774,1,1.0,1,2,0,Baking & Dietary Needs,0.729,Mainstream Food Buyers,355,31
499715,B000EDM70Y,5,2009,4,Positive,Positive,0.893,1,1.0,1,1,0,Meal Prep & Easy Cooking,0.589,Mainstream Food Buyers,357,32
499716,B000EDM70Y,5,2006,11,Positive,Positive,0.9795,1,0.9666666666666667,1,4,0,Baking & Dietary Needs,0.523,Mainstream Food Buyers,516,43
499717,B000EDM70Y,5,2007,2,Positive,Positive,0.8591,1,0.9523809523809523,1,1,0,Baking & Dietary Needs,0.809,Mainstream Food Buyers,314,31
