Id,jtbd_tags,Score,star_sentiment,vader_compound,unmet_need,is_helpful,review_year,cluster_name
500630,Repeat Purchase,5,Positive,-0.8126,0,1,2008,Mainstream Food Buyers
500631,Health & Nutrition,5,Positive,0.8637,0,1,2008,Mainstream Food Buyers
500631,Taste & Enjoyment,5,Positive,0.8637,0,1,2008,Mainstream Food Buyers
500632,Health & Nutrition,5,Positive,0.7146,0,1,2008,Mainstream Food Buyers
500647,Health & Nutrition,1,Negative,0.6753,0,1,2010,Mainstream Food Buyers
500647,Taste & Enjoyment,1,Negative,0.6753,0,1,2010,Mainstream Food Buyers
500647,Family & Kids,1,Negative,0.6753,0,1,2010,Mainstream Food Buyers
500647,Value & Bulk Buying,1,Negative,0.6753,0,1,2010,Mainstream Food Buyers
500648,Unclassified,4,Positive,0.2732,0,1,2010,Mainstream Food Buyers
500649,Health & Nutrition,5,Positive,0.997,0,1,2010,Mainstream Food Buyers
500649,Taste & Enjoyment,5,Positive,0.997,0,1,2010,Mainstream Food Buyers
500649,Convenience & Speed,5,Positive,0.997,0,1,2010,Mainstream Food Buyers
500650,Health & Nutrition,5,Positive,0.9763,0,1,2009,Mainstream Food Buyers
500650,Taste & Enjoyment,5,Positive,0.9763,0,1,2009,Mainstream Food Buyers
500650,Family & Kids,5,Positive,0.9763,0,1,2009,Mainstream Food Buyers
500650,Repeat Purchase,5,Positive,0.9763,0,1,2009,Mainstream Food Buyers
500651,Health & Nutrition,4,Positive,0.973,0,1,2009,Coffee Aficionados
500651,Taste & Enjoyment,4,Positive,0.973,0,1,2009,Coffee Aficionados
500651,Convenience & Speed,4,Positive,0.973,0,1,2009,Coffee Aficionados
500651,Pet Care,4,Positive,0.973,0,1,2009,Coffee Aficionados
500652,Health & Nutrition,5,Positive,-0.8212,0,1,2010,Mainstream Food Buyers
500652,Convenience & Speed,5,Positive,-0.8212,0,1,2010,Mainstream Food Buyers
500679,Health & Nutrition,5,Positive,0.9869,0,1,2012,Mainstream Food Buyers
500679,Pet Care,5,Positive,0.9869,0,1,2012,Mainstream Food Buyers
500679,Gifting & Occasion,5,Positive,0.9869,0,1,2012,Mainstream Food Buyers
500679,Repeat Purchase,5,Positive,0.9869,0,1,2012,Mainstream Food Buyers
500680,Unclassified,5,Positive,0.6188,0,1,2008,Mainstream Food Buyers
500681,Value & Bulk Buying,5,Positive,0.6696,0,1,2008,Mainstream Food Buyers
500691,Health & Nutrition,5,Positive,-0.9679,0,1,2011,Dedicated Dog Owners
500691,Convenience & Speed,5,Positive,-0.9679,0,1,2011,Dedicated Dog Owners
500691,Family & Kids,5,Positive,-0.9679,0,1,2011,Dedicated Dog Owners
500691,Pet Care,5,Positive,-0.9679,0,1,2011,Dedicated Dog Owners
500691,Value & Bulk Buying,5,Positive,-0.9679,0,1,2011,Dedicated Dog Owners
500691,Quality & Freshness,5,Positive,-0.9679,0,1,2011,Dedicated Dog Owners
500692,Pet Care,5,Positive,0.69,0,1,2012,Dedicated Dog Owners
500692,Value & Bulk Buying,5,Positive,0.69,0,1,2012,Dedicated Dog Owners
500692,Quality & Freshness,5,Positive,0.69,0,1,2012,Dedicated Dog Owners
500711,Convenience & Speed,5,Positive,0.7171,0,1,2009,Mainstream Food Buyers
500712,Taste & Enjoyment,5,Positive,0.9484,0,1,2009,Mainstream Food Buyers
500712,Convenience & Speed,5,Positive,0.9484,0,1,2009,Mainstream Food Buyers
500712,Family & Kids,5,Positive,0.9484,0,1,2009,Mainstream Food Buyers
500712,Pet Care,5,Positive,0.9484,0,1,2009,Mainstream Food Buyers
500713,Taste & Enjoyment,5,Positive,0.7351,0,1,2009,Mainstream Food Buyers
500713,Convenience & Speed,5,Positive,0.7351,0,1,2009,Mainstream Food Buyers
500714,Health & Nutrition,5,Positive,0.9966,0,1,2010,Mainstream Food Buyers
500714,Taste & Enjoyment,5,Positive,0.9966,0,1,2010,Mainstream Food Buyers
500714,Convenience & Speed,5,Positive,0.9966,0,1,2010,Mainstream Food Buyers
500714,Pet Care,5,Positive,0.9966,0,1,2010,Mainstream Food Buyers
500714,Value & Bulk Buying,5,Positive,0.9966,0,1,2010,Mainstream Food Buyers
500714,Quality & Freshness,5,Positive,0.9966,0,1,2010,Mainstream Food Buyers
500715,Health & Nutrition,5,Positive,0.8587,0,1,2011,Mainstream Food Buyers
500715,Taste & Enjoyment,5,Positive,0.8587,0,1,2011,Mainstream Food Buyers
500715,Convenience & Speed,5,Positive,0.8587,0,1,2011,Mainstream Food Buyers
500715,Family & Kids,5,Positive,0.8587,0,1,2011,Mainstream Food Buyers
500715,Pet Care,5,Positive,0.8587,0,1,2011,Mainstream Food Buyers
500715,Value & Bulk Buying,5,Positive,0.8587,0,1,2011,Mainstream Food Buyers
500715,Gifting & Occasion,5,Positive,0.8587,0,1,2011,Mainstream Food Buyers
500716,Taste & Enjoyment,5,Positive,0.9412,0,1,2009,Mainstream Food Buyers
500716,Quality & Freshness,5,Positive,0.9412,0,1,2009,Mainstream Food Buyers
500717,Health & Nutrition,4,Positive,0.8074,0,1,2009,Mainstream Food Buyers
500717,Taste & Enjoyment,4,Positive,0.8074,0,1,2009,Mainstream Food Buyers
500717,Convenience & Speed,4,Positive,0.8074,0,1,2009,Mainstream Food Buyers
500717,Value & Bulk Buying,4,Positive,0.8074,0,1,2009,Mainstream Food Buyers
500717,Quality & Freshness,4,Positive,0.8074,0,1,2009,Mainstream Food Buyers
500717,Repeat Purchase,4,Positive,0.8074,0,1,2009,Mainstream Food Buyers
500719,Health & Nutrition,5,Positive,-0.0843,0,1,2011,Mainstream Food Buyers
500719,Taste & Enjoyment,5,Positive,-0.0843,0,1,2011,Mainstream Food Buyers
500719,Convenience & Speed,5,Positive,-0.0843,0,1,2011,Mainstream Food Buyers
500719,Family & Kids,5,Positive,-0.0843,0,1,2011,Mainstream Food Buyers
500719,Pet Care,5,Positive,-0.0843,0,1,2011,Mainstream Food Buyers
500719,Value & Bulk Buying,5,Positive,-0.0843,0,1,2011,Mainstream Food Buyers
500719,Quality & Freshness,5,Positive,-0.0843,0,1,2011,Mainstream Food Buyers
500720,Taste & Enjoyment,5,Positive,0.9668,0,1,2010,Mainstream Food Buyers
500720,Convenience & Speed,5,Positive,0.9668,0,1,2010,Mainstream Food Buyers
500720,Quality & Freshness,5,Positive,0.9668,0,1,2010,Mainstream Food Buyers
500720,Repeat Purchase,5,Positive,0.9668,0,1,2010,Mainstream Food Buyers
500721,Taste & Enjoyment,5,Positive,0.862,0,1,2009,Mainstream Food Buyers
500721,Convenience & Speed,5,Positive,0.862,0,1,2009,Mainstream Food Buyers
500777,Taste & Enjoyment,5,Positive,0.4717,0,1,2010,Mainstream Food Buyers
500777,Convenience & Speed,5,Positive,0.4717,0,1,2010,Mainstream Food Buyers
500792,Health & Nutrition,1,Negative,0.8685,0,1,2011,Indulgent Snack Seekers
500792,Repeat Purchase,1,Negative,0.8685,0,1,2011,Indulgent Snack Seekers
500903,Health & Nutrition,5,Positive,0.9025,0,1,2009,Snack & Cooking Enthusiasts
500903,Taste & Enjoyment,5,Positive,0.9025,0,1,2009,Snack & Cooking Enthusiasts
500903,Convenience & Speed,5,Positive,0.9025,0,1,2009,Snack & Cooking Enthusiasts
500903,Value & Bulk Buying,5,Positive,0.9025,0,1,2009,Snack & Cooking Enthusiasts
500903,Quality & Freshness,5,Positive,0.9025,0,1,2009,Snack & Cooking Enthusiasts
500903,Repeat Purchase,5,Positive,0.9025,0,1,2009,Snack & Cooking Enthusiasts
500920,Taste & Enjoyment,5,Positive,0.9015,0,1,2009,Tea Drinkers
500920,Value & Bulk Buying,5,Positive,0.9015,0,1,2009,Tea Drinkers
500929,Taste & Enjoyment,5,Positive,0.931,0,1,2009,Coffee Aficionados
500929,Family & Kids,5,Positive,0.931,0,1,2009,Coffee Aficionados
500929,Repeat Purchase,5,Positive,0.931,0,1,2009,Coffee Aficionados
500930,Taste & Enjoyment,5,Positive,-0.8522,0,1,2008,Coffee Aficionados
500930,Convenience & Speed,5,Positive,-0.8522,0,1,2008,Coffee Aficionados
500930,Family & Kids,5,Positive,-0.8522,0,1,2008,Coffee Aficionados
500931,Taste & Enjoyment,5,Positive,0.5964,0,1,2007,Coffee Aficionados
500931,Value & Bulk Buying,5,Positive,0.5964,0,1,2007,Coffee Aficionados
500967,Taste & Enjoyment,2,Negative,0.0,0,1,2006,Mainstream Food Buyers
500967,Value & Bulk Buying,2,Negative,0.0,0,1,2006,Mainstream Food Buyers
500980,Health & Nutrition,3,Neutral,0.7434,0,1,2008,Snack & Cooking Enthusiasts
500980,Taste & Enjoyment,3,Neutral,0.7434,0,1,2008,Snack & Cooking Enthusiasts
500980,Value & Bulk Buying,3,Neutral,0.7434,0,1,2008,Snack & Cooking Enthusiasts
500981,Health & Nutrition,5,Positive,0.8327,0,1,2008,Mainstream Food Buyers
500981,Taste & Enjoyment,5,Positive,0.8327,0,1,2008,Mainstream Food Buyers
500981,Family & Kids,5,Positive,0.8327,0,1,2008,Mainstream Food Buyers
500982,Taste & Enjoyment,5,Positive,0.9262,0,1,2008,Indulgent Snack Seekers
500983,Health & Nutrition,4,Positive,0.9523,0,1,2008,Indulgent Snack Seekers
500983,Convenience & Speed,4,Positive,0.9523,0,1,2008,Indulgent Snack Seekers
500983,Value & Bulk Buying,4,Positive,0.9523,0,1,2008,Indulgent Snack Seekers
500987,Health & Nutrition,1,Negative,0.7947,0,1,2011,Indulgent Snack Seekers
500987,Taste & Enjoyment,1,Negative,0.7947,0,1,2011,Indulgent Snack Seekers
500987,Convenience & Speed,1,Negative,0.7947,0,1,2011,Indulgent Snack Seekers
500987,Value & Bulk Buying,1,Negative,0.7947,0,1,2011,Indulgent Snack Seekers
501029,Health & Nutrition,5,Positive,0.9678,0,1,2011,Mainstream Food Buyers
501029,Taste & Enjoyment,5,Positive,0.9678,0,1,2011,Mainstream Food Buyers
501029,Convenience & Speed,5,Positive,0.9678,0,1,2011,Mainstream Food Buyers
501029,Family & Kids,5,Positive,0.9678,0,1,2011,Mainstream Food Buyers
501029,Repeat Purchase,5,Positive,0.9678,0,1,2011,Mainstream Food Buyers
501030,Health & Nutrition,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501030,Taste & Enjoyment,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501030,Convenience & Speed,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501030,Family & Kids,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501030,Pet Care,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501030,Value & Bulk Buying,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501030,Gifting & Occasion,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501030,Quality & Freshness,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501030,Repeat Purchase,4,Positive,0.9983,0,1,2011,Mainstream Food Buyers
501031,Taste & Enjoyment,5,Positive,0.9762,0,1,2011,Mainstream Food Buyers
501031,Gifting & Occasion,5,Positive,0.9762,0,1,2011,Mainstream Food Buyers
501032,Unclassified,5,Positive,0.5777,0,1,2010,Mainstream Food Buyers
501058,Health & Nutrition,5,Positive,0.7412,0,1,2010,Mainstream Food Buyers
501058,Taste & Enjoyment,5,Positive,0.7412,0,1,2010,Mainstream Food Buyers
501058,Convenience & Speed,5,Positive,0.7412,0,1,2010,Mainstream Food Buyers
501058,Family & Kids,5,Positive,0.7412,0,1,2010,Mainstream Food Buyers
501058,Pet Care,5,Positive,0.7412,0,1,2010,Mainstream Food Buyers
501059,Health & Nutrition,5,Positive,0.9668,0,1,2009,Snack & Cooking Enthusiasts
501059,Taste & Enjoyment,5,Positive,0.9668,0,1,2009,Snack & Cooking Enthusiasts
501059,Convenience & Speed,5,Positive,0.9668,0,1,2009,Snack & Cooking Enthusiasts
501059,Value & Bulk Buying,5,Positive,0.9668,0,1,2009,Snack & Cooking Enthusiasts
501059,Quality & Freshness,5,Positive,0.9668,0,1,2009,Snack & Cooking Enthusiasts
501060,Convenience & Speed,5,Positive,0.9509,0,1,2009,Mainstream Food Buyers
501060,Family & Kids,5,Positive,0.9509,0,1,2009,Mainstream Food Buyers
501060,Value & Bulk Buying,5,Positive,0.9509,0,1,2009,Mainstream Food Buyers
501060,Quality & Freshness,5,Positive,0.9509,0,1,2009,Mainstream Food Buyers
501060,Repeat Purchase,5,Positive,0.9509,0,1,2009,Mainstream Food Buyers
501061,Value & Bulk Buying,5,Positive,0.8997,0,1,2010,Mainstream Food Buyers
501061,Quality & Freshness,5,Positive,0.8997,0,1,2010,Mainstream Food Buyers
501062,Taste & Enjoyment,1,Negative,0.7997,0,1,2011,Mainstream Food Buyers
501062,Value & Bulk Buying,1,Negative,0.7997,0,1,2011,Mainstream Food Buyers
501063,Taste & Enjoyment,4,Positive,-0.3476,0,1,2010,Mainstream Food Buyers
501063,Value & Bulk Buying,4,Positive,-0.3476,0,1,2010,Mainstream Food Buyers
501064,Taste & Enjoyment,2,Negative,0.9058,0,1,2011,Mainstream Food Buyers
501064,Quality & Freshness,2,Negative,0.9058,0,1,2011,Mainstream Food Buyers
501064,Repeat Purchase,2,Negative,0.9058,0,1,2011,Mainstream Food Buyers
501065,Taste & Enjoyment,1,Negative,0.9068,0,1,2011,Mainstream Food Buyers
501065,Gifting & Occasion,1,Negative,0.9068,0,1,2011,Mainstream Food Buyers
501065,Quality & Freshness,1,Negative,0.9068,0,1,2011,Mainstream Food Buyers
501065,Repeat Purchase,1,Negative,0.9068,0,1,2011,Mainstream Food Buyers
501066,Value & Bulk Buying,5,Positive,0.8057,0,1,2010,Mainstream Food Buyers
501066,Repeat Purchase,5,Positive,0.8057,0,1,2010,Mainstream Food Buyers
501067,Value & Bulk Buying,2,Negative,0.0,0,1,2011,Mainstream Food Buyers
501068,Unclassified,5,Positive,0.9223,0,1,2009,Mainstream Food Buyers
501069,Taste & Enjoyment,1,Negative,0.2354,0,1,2011,Mainstream Food Buyers
501069,Value & Bulk Buying,1,Negative,0.2354,0,1,2011,Mainstream Food Buyers
501069,Quality & Freshness,1,Negative,0.2354,0,1,2011,Mainstream Food Buyers
501070,Health & Nutrition,5,Positive,0.9628,0,1,2009,Snack & Cooking Enthusiasts
501070,Taste & Enjoyment,5,Positive,0.9628,0,1,2009,Snack & Cooking Enthusiasts
501070,Family & Kids,5,Positive,0.9628,0,1,2009,Snack & Cooking Enthusiasts
501070,Value & Bulk Buying,5,Positive,0.9628,0,1,2009,Snack & Cooking Enthusiasts
501070,Quality & Freshness,5,Positive,0.9628,0,1,2009,Snack & Cooking Enthusiasts
501070,Repeat Purchase,5,Positive,0.9628,0,1,2009,Snack & Cooking Enthusiasts
501071,Convenience & Speed,5,Positive,0.836,0,1,2009,Mainstream Food Buyers
501071,Quality & Freshness,5,Positive,0.836,0,1,2009,Mainstream Food Buyers
501072,Taste & Enjoyment,1,Negative,-0.3919,1,1,2010,Mainstream Food Buyers
501072,Family & Kids,1,Negative,-0.3919,1,1,2010,Mainstream Food Buyers
501072,Quality & Freshness,1,Negative,-0.3919,1,1,2010,Mainstream Food Buyers
501075,Value & Bulk Buying,1,Negative,0.8573,0,1,2010,Mainstream Food Buyers
501075,Quality & Freshness,1,Negative,0.8573,0,1,2010,Mainstream Food Buyers
501076,Pet Care,2,Negative,-0.3595,1,1,2011,Snack & Cooking Enthusiasts
501082,Taste & Enjoyment,3,Neutral,0.9875,0,1,2010,Mainstream Food Buyers
501082,Pet Care,3,Neutral,0.9875,0,1,2010,Mainstream Food Buyers
501082,Quality & Freshness,3,Neutral,0.9875,0,1,2010,Mainstream Food Buyers
501083,Taste & Enjoyment,1,Negative,0.2218,0,1,2010,Mainstream Food Buyers
501083,Convenience & Speed,1,Negative,0.2218,0,1,2010,Mainstream Food Buyers
501083,Family & Kids,1,Negative,0.2218,0,1,2010,Mainstream Food Buyers
501083,Value & Bulk Buying,1,Negative,0.2218,0,1,2010,Mainstream Food Buyers
501083,Repeat Purchase,1,Negative,0.2218,0,1,2010,Mainstream Food Buyers
501089,Taste & Enjoyment,3,Neutral,0.9151,0,1,2010,Snack & Cooking Enthusiasts
501089,Family & Kids,3,Neutral,0.9151,0,1,2010,Snack & Cooking Enthusiasts
501089,Gifting & Occasion,3,Neutral,0.9151,0,1,2010,Snack & Cooking Enthusiasts
501089,Quality & Freshness,3,Neutral,0.9151,0,1,2010,Snack & Cooking Enthusiasts
501089,Repeat Purchase,3,Neutral,0.9151,0,1,2010,Snack & Cooking Enthusiasts
501129,Health & Nutrition,5,Positive,0.9997,0,1,2012,Mainstream Food Buyers
501129,Taste & Enjoyment,5,Positive,0.9997,0,1,2012,Mainstream Food Buyers
501129,Convenience & Speed,5,Positive,0.9997,0,1,2012,Mainstream Food Buyers
501129,Family & Kids,5,Positive,0.9997,0,1,2012,Mainstream Food Buyers
501129,Pet Care,5,Positive,0.9997,0,1,2012,Mainstream Food Buyers
501129,Value & Bulk Buying,5,Positive,0.9997,0,1,2012,Mainstream Food Buyers
501129,Quality & Freshness,5,Positive,0.9997,0,1,2012,Mainstream Food Buyers
501160,Taste & Enjoyment,4,Positive,0.9212,0,1,2008,Mainstream Food Buyers
501160,Convenience & Speed,4,Positive,0.9212,0,1,2008,Mainstream Food Buyers
501162,Health & Nutrition,5,Positive,0.9678,0,1,2008,Mainstream Food Buyers
501162,Taste & Enjoyment,5,Positive,0.9678,0,1,2008,Mainstream Food Buyers
501162,Convenience & Speed,5,Positive,0.9678,0,1,2008,Mainstream Food Buyers
501162,Value & Bulk Buying,5,Positive,0.9678,0,1,2008,Mainstream Food Buyers
501162,Quality & Freshness,5,Positive,0.9678,0,1,2008,Mainstream Food Buyers
501162,Repeat Purchase,5,Positive,0.9678,0,1,2008,Mainstream Food Buyers
501186,Taste & Enjoyment,4,Positive,0.75,0,1,2010,Mainstream Food Buyers
501190,Taste & Enjoyment,5,Positive,0.9773,0,1,2008,Mainstream Food Buyers
501190,Pet Care,5,Positive,0.9773,0,1,2008,Mainstream Food Buyers
501190,Quality & Freshness,5,Positive,0.9773,0,1,2008,Mainstream Food Buyers
501203,Value & Bulk Buying,1,Negative,0.6715,0,1,2010,Mainstream Food Buyers
501203,Quality & Freshness,1,Negative,0.6715,0,1,2010,Mainstream Food Buyers
501215,Quality & Freshness,5,Positive,0.6458,0,1,2011,Mainstream Food Buyers
501215,Repeat Purchase,5,Positive,0.6458,0,1,2011,Mainstream Food Buyers
501216,Taste & Enjoyment,5,Positive,0.9707,0,1,2011,Mainstream Food Buyers
501216,Family & Kids,5,Positive,0.9707,0,1,2011,Mainstream Food Buyers
501216,Value & Bulk Buying,5,Positive,0.9707,0,1,2011,Mainstream Food Buyers
501216,Quality & Freshness,5,Positive,0.9707,0,1,2011,Mainstream Food Buyers
501216,Repeat Purchase,5,Positive,0.9707,0,1,2011,Mainstream Food Buyers
501271,Pet Care,1,Negative,0.9025,0,1,2012,Dedicated Dog Owners
501271,Quality & Freshness,1,Negative,0.9025,0,1,2012,Dedicated Dog Owners
501271,Repeat Purchase,1,Negative,0.9025,0,1,2012,Dedicated Dog Owners
501288,Health & Nutrition,5,Positive,0.3935,0,1,2007,Mainstream Food Buyers
501288,Taste & Enjoyment,5,Positive,0.3935,0,1,2007,Mainstream Food Buyers
501288,Pet Care,5,Positive,0.3935,0,1,2007,Mainstream Food Buyers
501288,Special Diet,5,Positive,0.3935,0,1,2007,Mainstream Food Buyers
501289,Health & Nutrition,4,Positive,0.9649,0,1,2009,Mainstream Food Buyers
501289,Taste & Enjoyment,4,Positive,0.9649,0,1,2009,Mainstream Food Buyers
501289,Family & Kids,4,Positive,0.9649,0,1,2009,Mainstream Food Buyers
501289,Special Diet,4,Positive,0.9649,0,1,2009,Mainstream Food Buyers
501289,Value & Bulk Buying,4,Positive,0.9649,0,1,2009,Mainstream Food Buyers
501289,Quality & Freshness,4,Positive,0.9649,0,1,2009,Mainstream Food Buyers
501302,Taste & Enjoyment,5,Positive,0.7223,0,1,2007,Mainstream Food Buyers
501302,Quality & Freshness,5,Positive,0.7223,0,1,2007,Mainstream Food Buyers
501303,Taste & Enjoyment,5,Positive,0.9358,0,1,2006,Mainstream Food Buyers
501303,Pet Care,5,Positive,0.9358,0,1,2006,Mainstream Food Buyers
501304,Taste & Enjoyment,5,Positive,0.902,0,1,2007,Mainstream Food Buyers
501304,Convenience & Speed,5,Positive,0.902,0,1,2007,Mainstream Food Buyers
501304,Family & Kids,5,Positive,0.902,0,1,2007,Mainstream Food Buyers
501304,Value & Bulk Buying,5,Positive,0.902,0,1,2007,Mainstream Food Buyers
501304,Quality & Freshness,5,Positive,0.902,0,1,2007,Mainstream Food Buyers
501311,Taste & Enjoyment,5,Positive,0.6663,0,1,2007,Mainstream Food Buyers
501311,Quality & Freshness,5,Positive,0.6663,0,1,2007,Mainstream Food Buyers
501369,Health & Nutrition,4,Positive,0.9352,0,1,2010,Snack & Cooking Enthusiasts
501369,Value & Bulk Buying,4,Positive,0.9352,0,1,2010,Snack & Cooking Enthusiasts
501369,Quality & Freshness,4,Positive,0.9352,0,1,2010,Snack & Cooking Enthusiasts
501369,Repeat Purchase,4,Positive,0.9352,0,1,2010,Snack & Cooking Enthusiasts
501379,Health & Nutrition,1,Negative,0.3182,0,1,2010,Mainstream Food Buyers
501379,Taste & Enjoyment,1,Negative,0.3182,0,1,2010,Mainstream Food Buyers
501379,Quality & Freshness,1,Negative,0.3182,0,1,2010,Mainstream Food Buyers
501380,Health & Nutrition,1,Negative,0.7655,0,1,2010,Indulgent Snack Seekers
501380,Taste & Enjoyment,1,Negative,0.7655,0,1,2010,Indulgent Snack Seekers
501380,Family & Kids,1,Negative,0.7655,0,1,2010,Indulgent Snack Seekers
501380,Value & Bulk Buying,1,Negative,0.7655,0,1,2010,Indulgent Snack Seekers
501381,Taste & Enjoyment,1,Negative,0.6654,0,1,2010,Indulgent Snack Seekers
501381,Quality & Freshness,1,Negative,0.6654,0,1,2010,Indulgent Snack Seekers
501382,Health & Nutrition,4,Positive,0.7163,0,1,2010,Indulgent Snack Seekers
501382,Taste & Enjoyment,4,Positive,0.7163,0,1,2010,Indulgent Snack Seekers
501382,Family & Kids,4,Positive,0.7163,0,1,2010,Indulgent Snack Seekers
501382,Quality & Freshness,4,Positive,0.7163,0,1,2010,Indulgent Snack Seekers
501429,Taste & Enjoyment,5,Positive,0.9749,0,1,2009,Mainstream Food Buyers
501439,Health & Nutrition,5,Positive,0.8992,0,1,2010,Dedicated Dog Owners
501439,Family & Kids,5,Positive,0.8992,0,1,2010,Dedicated Dog Owners
501439,Pet Care,5,Positive,0.8992,0,1,2010,Dedicated Dog Owners
501439,Quality & Freshness,5,Positive,0.8992,0,1,2010,Dedicated Dog Owners
501440,Health & Nutrition,5,Positive,0.9371,0,1,2010,Mainstream Food Buyers
501440,Pet Care,5,Positive,0.9371,0,1,2010,Mainstream Food Buyers
501440,Quality & Freshness,5,Positive,0.9371,0,1,2010,Mainstream Food Buyers
501441,Pet Care,5,Positive,0.8813,0,1,2010,Dedicated Dog Owners
501441,Value & Bulk Buying,5,Positive,0.8813,0,1,2010,Dedicated Dog Owners
501441,Quality & Freshness,5,Positive,0.8813,0,1,2010,Dedicated Dog Owners
501442,Health & Nutrition,5,Positive,0.9914,0,1,2011,Dedicated Dog Owners
501442,Pet Care,5,Positive,0.9914,0,1,2011,Dedicated Dog Owners
501442,Value & Bulk Buying,5,Positive,0.9914,0,1,2011,Dedicated Dog Owners
501442,Quality & Freshness,5,Positive,0.9914,0,1,2011,Dedicated Dog Owners
